product_id,product_name,category,brand,amazon_price,flipkart_price,lowest_price,amazon_rating,flipkart_rating,amazon_reviews,flipkart_reviews,delivery_days_amazon,delivery_days_flipkart,stock_status,image_url,amazon_url,flipkart_url,description,ai_score,ai_recommendation,future_price_prediction,discount_percentage,price_day_1,price_day_2,price_day_3,price_day_4,price_day_5,price_day_6,price_day_7,price_day_8,price_day_9,price_day_10,trend,popularity_score,search_count,purchase_count,last_updated
OPT-001959,MSI Controller 6564 Wireless (OPT001959),Gaming,MSI,65626.82,60033.86,60033.86,4.5,3.4,695,21624,3,9,In Stock,https://loremflickr.com/600/600/gamepad?lock=1959,https://www.amazon.in/dp/OPT001959?tag=opticart,https://www.flipkart.com/item/OPT001959?pid=opticart,"MSI Controller 6564 Wireless (OPT001959) by MSI. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",52,WAIT,56925.23,8.52,61424.09,60719.39,60480.63,59019.61,59977.21,58857.42,58314.18,59958.63,59175.96,57904.4,DOWN,82,217014,49658,2026-05-31 19:59:51
OPT-001960,Tata Cooking Oil (1L) (OPT001960),Groceries,Tata,204.23,212.74,204.23,3.9,3.2,4330,10625,3,1,In Stock,https://loremflickr.com/600/600/cooking-oil?lock=1960,https://www.amazon.in/dp/OPT001960?tag=opticart,https://www.flipkart.com/item/OPT001960?pid=opticart,"Tata Cooking Oil (1L) (OPT001960) by Tata. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",50,WAIT,200.87,4.32,213.44,208.8,209.43,210.65,212.91,208.7,206.87,206.45,204.38,207.9,STABLE,83,27485,1242,2026-05-27 19:59:51
OPT-001961,Motorola Moto G84 4GB/128GB AI Camera (OPT001961),Mobiles,Motorola,12238.72,11870.87,11870.87,4.8,4.5,1970,8497,2,5,In Stock,https://loremflickr.com/600/600/smartphone?lock=1961,https://www.amazon.in/dp/OPT001961?tag=opticart,https://www.flipkart.com/item/OPT001961?pid=opticart,"Motorola Moto G84 4GB/128GB AI Camera (OPT001961) by Motorola. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",58,WAIT,11140.69,3.01,11385.04,11447.02,11156.75,11204.26,11071.1,11173.24,11067.71,11349.3,11214.7,11231.67,STABLE,90,207776,24712,2026-06-07 19:59:51
OPT-001962,Lenovo LOQ 15 Ryzen 5 16GB/256GB (OPT001962),Laptops,Lenovo,113287.94,109360.6,109360.6,4.2,3.7,20720,12581,2,5,In Stock,https://loremflickr.com/600/600/laptop?lock=1962,https://www.amazon.in/dp/OPT001962?tag=opticart,https://www.flipkart.com/item/OPT001962?pid=opticart,"Lenovo LOQ 15 Ryzen 5 16GB/256GB (OPT001962) by Lenovo. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",58,WAIT,130308.78,12.33,112284.81,112307.1,115305.66,115783.78,117525.76,118616.93,120159.92,121620.16,121836.81,124742.09,UP,70,44662,8112,2026-06-07 19:59:51
OPT-001963,Nike Dress Skinny Denim (OPT001963),Fashion,Nike,14284.24,14467.08,14284.24,4.6,4.5,10038,7353,6,6,In Stock,https://loremflickr.com/600/600/clothing?lock=1963,https://www.amazon.in/dp/OPT001963?tag=opticart,https://www.flipkart.com/item/OPT001963?pid=opticart,"Nike Dress Skinny Denim (OPT001963) by Nike. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",51,WAIT,15329.92,4.43,14337.32,14539.98,14735.51,14491.79,14605.68,14772.33,14945.63,14778.6,14821.82,14841.53,STABLE,86,31549,3635,2026-06-06 19:59:51
OPT-001964,Philips Smart TV 7748 4K (OPT001964),Electronics,Philips,3565.85,3732.0,3565.85,4.3,4.6,18885,15302,3,2,In Stock,https://loremflickr.com/600/600/television?lock=1964,https://www.amazon.in/dp/OPT001964?tag=opticart,https://www.flipkart.com/item/OPT001964?pid=opticart,"Philips Smart TV 7748 4K (OPT001964) by Philips. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",52,WAIT,3619.86,4.45,3650.69,3616.41,3592.56,3703.23,3666.63,3667.42,3620.32,3690.92,3613.98,3627.34,STABLE,91,17924,1354,2026-05-31 19:59:51
OPT-001965,Bosch Refrigerator 7kg 5 Star (OPT001965),Home Appliances,Bosch,26881.75,30298.36,26881.75,4.2,4.0,13696,14845,7,5,Out of Stock,https://loremflickr.com/600/600/refrigerator?lock=1965,https://www.amazon.in/dp/OPT001965?tag=opticart,https://www.flipkart.com/item/OPT001965?pid=opticart,"Bosch Refrigerator 7kg 5 Star (OPT001965) by Bosch. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",35,WAIT,25132.77,11.28,25990.49,25936.88,25608.16,25939.0,25925.78,25197.92,25556.41,25469.16,25483.88,25207.45,STABLE,91,84898,10006,2026-05-28 19:59:51
OPT-001966,Sapiens (Paperback) (OPT001966),Books,Penguin,1109.98,1066.68,1066.68,4.3,4.8,5572,5045,3,1,In Stock,https://loremflickr.com/600/600/air-conditioner?lock=1966,https://www.amazon.in/dp/OPT001966?tag=opticart,https://www.flipkart.com/item/OPT001966?pid=opticart,"Sapiens (Paperback) (OPT001966) by Penguin. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",64,WAIT,1280.75,12.06,1100.65,1105.81,1108.93,1134.26,1149.88,1165.3,1170.96,1189.5,1193.28,1212.97,UP,90,39911,8843,2026-06-02 19:59:51
OPT-001967,Nykaa Serum (Paraben Free) (OPT001967),Beauty,Nykaa,4385.15,4477.5,4385.15,4.5,3.7,4658,16611,3,5,In Stock,https://loremflickr.com/600/600/serum?lock=1967,https://www.amazon.in/dp/OPT001967?tag=opticart,https://www.flipkart.com/item/OPT001967?pid=opticart,"Nykaa Serum (Paraben Free) (OPT001967) by Nykaa. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",56,WAIT,4342.8,5.67,4648.84,4620.76,4613.82,4571.0,4628.86,4527.72,4507.77,4522.67,4519.16,4467.63,STABLE,92,40276,9493,2026-05-30 19:59:51
OPT-001968,Nilkamal TV Unit Ergonomic (OPT001968),Furniture,Nilkamal,67185.04,70027.64,67185.04,4.0,4.5,2359,8241,8,8,In Stock,https://loremflickr.com/600/600/television?lock=1968,https://www.amazon.in/dp/OPT001968?tag=opticart,https://www.flipkart.com/item/OPT001968?pid=opticart,"Nilkamal TV Unit Ergonomic (OPT001968) by Nilkamal. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",68,WAIT,76840.34,8.87,69302.49,68375.9,68741.12,69069.15,69198.26,71319.59,71622.98,72401.14,73727.51,73587.62,UP,75,74964,13747,2026-06-06 19:59:51
OPT-001969,Microsoft Gaming Console 7469 RGB (OPT001969),Gaming,Microsoft,92244.97,84282.58,84282.58,4.1,3.6,16181,14952,4,6,In Stock,https://loremflickr.com/600/600/gaming-console?lock=1969,https://www.amazon.in/dp/OPT001969?tag=opticart,https://www.flipkart.com/item/OPT001969?pid=opticart,"Microsoft Gaming Console 7469 RGB (OPT001969) by Microsoft. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",61,WAIT,92728.66,8.63,83405.99,83278.26,84015.78,86310.2,87472.34,87441.1,89594.31,89206.24,89842.58,89913.87,UP,71,195734,32743,2026-05-30 19:59:51
OPT-001970,Fortune Tea (1L) (OPT001970),Groceries,Fortune,826.12,887.89,826.12,4.6,4.4,3602,5045,3,1,In Stock,https://loremflickr.com/600/600/tea?lock=1970,https://www.amazon.in/dp/OPT001970?tag=opticart,https://www.flipkart.com/item/OPT001970?pid=opticart,"Fortune Tea (1L) (OPT001970) by Fortune. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",65,WAIT,891.97,6.96,808.23,817.1,807.18,808.1,828.17,809.69,823.0,832.81,841.54,864.93,UP,74,33256,2235,2026-05-31 19:59:51
OPT-001971,OnePlus 11R 4GB/256GB AI Camera (OPT001971),Mobiles,OnePlus,25412.07,25607.27,25412.07,4.9,5.0,16162,23112,3,1,In Stock,https://loremflickr.com/600/600/smartphone?lock=1971,https://www.amazon.in/dp/OPT001971?tag=opticart,https://www.flipkart.com/item/OPT001971?pid=opticart,"OnePlus 11R 4GB/256GB AI Camera (OPT001971) by OnePlus. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",65,WAIT,25305.0,4.91,25655.72,26235.24,25973.99,26577.39,26722.89,26268.33,26417.42,26384.81,25845.73,25348.96,STABLE,74,248106,55984,2026-05-27 19:59:51
OPT-001972,Dell Inspiron 15 M2 16GB/256GB (OPT001972),Laptops,Dell,62336.1,55173.56,55173.56,4.5,3.6,11294,9527,1,5,In Stock,https://loremflickr.com/600/600/laptop?lock=1972,https://www.amazon.in/dp/OPT001972?tag=opticart,https://www.flipkart.com/item/OPT001972?pid=opticart,"Dell Inspiron 15 M2 16GB/256GB (OPT001972) by Dell. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",50,WAIT,61125.55,11.49,56975.57,58043.88,57556.63,56217.49,57015.0,56781.89,58511.19,59324.2,59463.13,59726.36,UP,85,97837,8482,2026-05-28 19:59:51
OPT-001973,Adidas Kurta Formal (OPT001973),Fashion,Adidas,4615.88,4619.87,4615.88,4.5,4.3,7934,8555,4,7,In Stock,https://loremflickr.com/600/600/clothing?lock=1973,https://www.amazon.in/dp/OPT001973?tag=opticart,https://www.flipkart.com/item/OPT001973?pid=opticart,"Adidas Kurta Formal (OPT001973) by Adidas. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",55,WAIT,4923.75,3.55,4534.52,4599.12,4609.59,4656.06,4691.54,4758.58,4785.82,4755.93,4740.81,4766.33,UP,66,49173,4861,2026-06-01 19:59:51
OPT-001974,boAt Smart TV Wireless (OPT001974),Electronics,boAt,23035.74,25082.08,23035.74,4.1,4.7,8407,26706,4,3,In Stock,https://loremflickr.com/600/600/television?lock=1974,https://www.amazon.in/dp/OPT001974?tag=opticart,https://www.flipkart.com/item/OPT001974?pid=opticart,"boAt Smart TV Wireless (OPT001974) by boAt. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",57,WAIT,22882.71,8.16,22245.4,22118.07,22516.3,22943.5,23119.87,23107.97,22481.83,22957.75,22625.9,22537.18,STABLE,83,170821,24087,2026-05-28 19:59:51
OPT-001975,Godrej Washing Machine 1.5 Ton Frost Free (OPT001975),Home Appliances,Godrej,50109.3,48713.27,48713.27,3.1,4.4,11215,9761,10,2,In Stock,https://loremflickr.com/600/600/washing-machine?lock=1975,https://www.amazon.in/dp/OPT001975?tag=opticart,https://www.flipkart.com/item/OPT001975?pid=opticart,"Godrej Washing Machine 1.5 Ton Frost Free (OPT001975) by Godrej. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",65,WAIT,45752.23,2.79,47550.28,46885.3,48030.76,47913.69,47392.07,47554.78,47633.81,46316.38,45948.66,46405.23,STABLE,70,65849,11442,2026-05-26 19:59:51
OPT-001976,Sapiens - Paperback (OPT001976),Books,Scholastic,1766.19,1817.21,1766.19,4.0,4.0,2032,7820,5,3,Limited Stock,https://loremflickr.com/600/600/air-conditioner?lock=1976,https://www.amazon.in/dp/OPT001976?tag=opticart,https://www.flipkart.com/item/OPT001976?pid=opticart,"Sapiens - Paperback (OPT001976) by Scholastic. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",53,WAIT,2066.47,10.68,1786.68,1782.63,1839.34,1852.19,1905.84,1924.1,1953.91,1962.22,1967.69,1977.36,UP,84,25773,5028,2026-06-01 19:59:51
OPT-001977,Nivea Shampoo (Vitamin C) (OPT001977),Beauty,Nivea,2426.46,2505.42,2426.46,4.6,4.5,5261,3989,4,5,Limited Stock,https://loremflickr.com/600/600/shampoo?lock=1977,https://www.amazon.in/dp/OPT001977?tag=opticart,https://www.flipkart.com/item/OPT001977?pid=opticart,"Nivea Shampoo (Vitamin C) (OPT001977) by Nivea. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",79,PRICE MAY DROP,2246.21,3.15,2326.1,2270.28,2241.07,2281.12,2231.95,2233.74,2286.43,2240.46,2258.16,2255.38,STABLE,55,92619,18585,2026-05-30 19:59:51
OPT-001978,Urban Ladder Office Chair Ergonomic (OPT001978),Furniture,Urban Ladder,11167.99,11757.77,11167.99,4.6,3.9,3140,10423,7,5,In Stock,https://loremflickr.com/600/600/chair?lock=1978,https://www.amazon.in/dp/OPT001978?tag=opticart,https://www.flipkart.com/item/OPT001978?pid=opticart,"Urban Ladder Office Chair Ergonomic (OPT001978) by Urban Ladder. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",64,WAIT,11256.36,5.02,11329.1,11403.86,11421.02,11310.2,11468.31,11482.89,11450.17,11313.33,11236.7,11354.4,STABLE,75,10164,530,2026-06-04 19:59:51
OPT-001979,Razer Gaming Headset 5321 Pro (OPT001979),Gaming,Razer,23498.6,22287.4,22287.4,4.3,4.3,334,10877,5,8,In Stock,https://loremflickr.com/600/600/gaming-headset?lock=1979,https://www.amazon.in/dp/OPT001979?tag=opticart,https://www.flipkart.com/item/OPT001979?pid=opticart,"Razer Gaming Headset 5321 Pro (OPT001979) by Razer. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",70,WAIT,25570.98,10.19,22316.48,22340.44,22785.52,23100.52,23547.75,24105.01,24347.32,24782.16,24817.12,24562.9,UP,78,211343,33900,2026-05-30 19:59:51
OPT-001980,Patanjali Biscuits 2kg (OPT001980),Groceries,Patanjali,1971.06,2011.13,1971.06,5.0,4.2,129,99,2,3,In Stock,https://loremflickr.com/600/600/cookies?lock=1980,https://www.amazon.in/dp/OPT001980?tag=opticart,https://www.flipkart.com/item/OPT001980?pid=opticart,"Patanjali Biscuits 2kg (OPT001980) by Patanjali. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",66,WAIT,2002.19,2.04,1971.28,1975.24,1999.82,1966.32,1946.2,1959.96,1987.57,2012.05,1978.19,1971.56,STABLE,52,45755,4111,2026-05-31 19:59:51
OPT-001981,Motorola Moto G84 4GB/256GB Dual SIM (OPT001981),Mobiles,Motorola,37417.1,37514.24,37417.1,3.7,4.4,13622,24641,2,4,In Stock,https://loremflickr.com/600/600/smartphone?lock=1981,https://www.amazon.in/dp/OPT001981?tag=opticart,https://www.flipkart.com/item/OPT001981?pid=opticart,"Motorola Moto G84 4GB/256GB Dual SIM (OPT001981) by Motorola. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",54,WAIT,36306.88,0.26,37478.22,36624.43,36640.07,36447.29,36703.13,36819.3,36423.53,36700.13,36353.03,36877.48,STABLE,97,127017,28203,2026-05-25 19:59:51
OPT-001982,Dell G15 M2 16GB/512GB (OPT001982),Laptops,Dell,99771.0,106326.77,99771.0,4.0,4.4,9450,30325,2,3,In Stock,https://loremflickr.com/600/600/laptop?lock=1982,https://www.amazon.in/dp/OPT001982?tag=opticart,https://www.flipkart.com/item/OPT001982?pid=opticart,"Dell G15 M2 16GB/512GB (OPT001982) by Dell. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",55,WAIT,103985.39,6.17,101425.52,100566.85,98703.32,98667.39,98649.06,98347.98,99524.9,100143.87,101131.01,103217.72,STABLE,82,42244,6771,2026-05-25 19:59:51
OPT-001983,Levi's Watch Regular Cotton (OPT001983),Fashion,Levi's,8449.05,7969.23,7969.23,4.2,5.0,10750,17114,5,2,In Stock,https://loremflickr.com/600/600/watch?lock=1983,https://www.amazon.in/dp/OPT001983?tag=opticart,https://www.flipkart.com/item/OPT001983?pid=opticart,"Levi's Watch Regular Cotton (OPT001983) by Levi's. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",61,WAIT,8744.37,6.57,8286.54,8333.65,8141.03,8213.31,8292.66,8296.29,8349.93,8339.85,8468.43,8529.66,STABLE,63,34827,2194,2026-06-05 19:59:51
OPT-001984,Mi Smart TV Wireless (OPT001984),Electronics,Mi,65163.37,69273.58,65163.37,4.0,3.7,14677,9207,1,1,In Stock,https://loremflickr.com/600/600/television?lock=1984,https://www.amazon.in/dp/OPT001984?tag=opticart,https://www.flipkart.com/item/OPT001984?pid=opticart,"Mi Smart TV Wireless (OPT001984) by Mi. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",65,PRICE MAY DROP,60207.12,5.93,65493.81,64718.39,64255.45,63148.53,62667.52,62350.07,62978.7,62138.22,62113.42,60772.23,DOWN,86,12740,1941,2026-06-03 19:59:51
OPT-001985,LG Water Purifier Energy Efficient (OPT001985),Home Appliances,LG,85474.83,88055.54,85474.83,4.5,4.2,11207,7534,6,9,Limited Stock,https://loremflickr.com/600/600/water-purifier?lock=1985,https://www.amazon.in/dp/OPT001985?tag=opticart,https://www.flipkart.com/item/OPT001985?pid=opticart,"LG Water Purifier Energy Efficient (OPT001985) by LG. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",77,PRICE MAY DROP,79454.43,2.93,87419.86,87309.65,86773.96,84472.39,82297.78,82314.68,83737.25,83019.85,82507.38,81426.76,DOWN,82,25755,4662,2026-05-29 19:59:51
OPT-001986,The Psychology of Money (Non-Fiction) (OPT001986),Books,Bloomsbury,998.83,909.88,909.88,3.7,4.8,5916,652,4,5,In Stock,https://loremflickr.com/600/600/book?lock=1986,https://www.amazon.in/dp/OPT001986?tag=opticart,https://www.flipkart.com/item/OPT001986?pid=opticart,"The Psychology of Money (Non-Fiction) (OPT001986) by Bloomsbury. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",69,PRICE MAY DROP,758.54,8.91,925.95,914.52,899.64,875.52,886.46,858.71,841.48,815.01,807.78,812.04,DOWN,64,67791,14166,2026-05-31 19:59:51
OPT-001987,L'Oréal Moisturizer Paraben Free (OPT001987),Beauty,L'Oréal,550.0,511.53,511.53,4.7,4.3,8844,14633,2,1,In Stock,https://loremflickr.com/600/600/moisturizer?lock=1987,https://www.amazon.in/dp/OPT001987?tag=opticart,https://www.flipkart.com/item/OPT001987?pid=opticart,"L'Oréal Moisturizer Paraben Free (OPT001987) by L'Oréal. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",61,WAIT,506.67,6.99,517.35,527.09,534.6,517.25,519.03,515.19,507.02,500.81,505.35,512.41,STABLE,71,111837,25872,2026-06-04 19:59:51
OPT-001988,Nilkamal Wardrobe Storage (OPT001988),Furniture,Nilkamal,59977.89,65315.88,59977.89,4.5,4.2,10031,3404,8,7,In Stock,https://loremflickr.com/600/600/wardrobe?lock=1988,https://www.amazon.in/dp/OPT001988?tag=opticart,https://www.flipkart.com/item/OPT001988?pid=opticart,"Nilkamal Wardrobe Storage (OPT001988) by Nilkamal. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",68,WAIT,68004.51,11.65,64790.21,65883.62,66421.88,65665.16,65176.46,66568.14,67497.16,67885.46,66807.6,66931.6,STABLE,86,6430,318,2026-06-04 19:59:51
OPT-001989,Asus Gaming Mouse Wireless (OPT001989),Gaming,Asus,46187.53,44295.5,44295.5,4.5,4.0,7445,6400,4,3,Limited Stock,https://loremflickr.com/600/600/mouse?lock=1989,https://www.amazon.in/dp/OPT001989?tag=opticart,https://www.flipkart.com/item/OPT001989?pid=opticart,"Asus Gaming Mouse Wireless (OPT001989) by Asus. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",56,WAIT,41565.12,4.1,43348.68,44093.15,44690.17,44801.14,44235.46,43363.57,41557.95,41823.39,41378.86,42096.44,STABLE,99,105500,5850,2026-05-31 19:59:51
OPT-001990,Fortune Ghee (2kg) (OPT001990),Groceries,Fortune,2228.56,2124.95,2124.95,3.3,4.1,4286,8383,3,3,In Stock,https://loremflickr.com/600/600/butter?lock=1990,https://www.amazon.in/dp/OPT001990?tag=opticart,https://www.flipkart.com/item/OPT001990?pid=opticart,"Fortune Ghee (2kg) (OPT001990) by Fortune. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",65,WAIT,2206.5,4.65,2083.0,2080.9,2105.35,2102.85,2126.47,2055.89,2019.7,2045.69,2108.55,2167.66,UP,60,73452,14315,2026-06-08 19:59:51
